,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
t2_squareroot_glcm_Idmn,0.5270106703146374,>,0.9941107688080406,0.5341176470588235,0.5348837209302326,mann-whitney U-test,0.10260304099242228
t2_exponential_firstorder_Minimum,0.5269887824897401,<,0.1287935121802031,0.5311627906976745,0.5294117647058824,mann-whitney U-test,0.10288184435892435
adc_wavelet2-HH_glcm_Imc1,0.5269756497948017,>,-0.0339678958246304,0.508235294117647,0.5088372093023256,mann-whitney U-test,0.1030494153776291
adc_wavelet2-HL_glcm_SumEntropy,0.5269187414500685,>,4.182520365099958,0.5129411764705882,0.5134883720930232,mann-whitney U-test,0.10377806583604622
t2_original_glcm_JointEnergy,0.5269187414500683,>,0.0165156664832162,0.5129411764705882,0.5125581395348837,mann-whitney U-test,0.10377806583604622
adc_wavelet2-HL_firstorder_10Percentile,0.5269121751025991,<,-205.57827550083024,0.5190697674418605,0.52,mann-whitney U-test,0.10386240369895834
t2_wavelet-LH_gldm_LargeDependenceEmphasis,0.5268902872777017,>,27.39794672759711,0.5270588235294118,0.5265116279069768,mann-whitney U-test,0.10414392329756754
adc_wavelet2-HH_gldm_LargeDependenceLowGrayLevelEmphasis,0.5268902872777018,>,0.5144129008650987,0.5152941176470588,0.5125581395348837,mann-whitney U-test,0.10414392329756754
t2_wavelet2-LH_glrlm_RunVariance,0.5268793433652531,>,1.5491918354083274,0.5035294117647059,0.5032558139534884,mann-whitney U-test,0.10428491023411958
t2_wavelet2-HH_firstorder_InterquartileRange,0.5268530779753762,<,3.625787616491297,0.5032558139534884,0.5011764705882353,mann-whitney U-test,0.10462389743791006
adc_wavelet-HH_firstorder_InterquartileRange,0.5268443228454172,>,50.21057021430339,0.5176470588235295,0.5134883720930232,mann-whitney U-test,0.10473708741048338
t2_wavelet2-HL_glszm_SizeZoneNonUniformityNormalized,0.5268202462380301,<,0.2033474618368934,0.5144186046511627,0.5152941176470589,mann-whitney U-test,0.10504886120514663
adc_wavelet2-LL_glrlm_LongRunHighGrayLevelEmphasis,0.5267305061559507,<,6632.664518063296,0.5367441860465116,0.5364705882352941,mann-whitney U-test,0.10621742155081595
t2_log-sigma-3-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.5266801641586867,>,0.1190643088845465,0.5270588235294118,0.5274418604651163,mann-whitney U-test,0.10687745417963082
adc_exponential_gldm_DependenceVariance,0.526669220246238,>,4.328783408930427,0.5247058823529411,0.5237209302325581,mann-whitney U-test,0.1070213687044403
t2_square_glrlm_ShortRunHighGrayLevelEmphasis,0.5266560875512996,<,8.359696797184656,0.5367441860465116,0.5341176470588236,mann-whitney U-test,0.10719426875876994
adc_square_glcm_JointAverage,0.5266495212038304,<,9.83829434649223,0.5293023255813953,0.5294117647058824,mann-whitney U-test,0.1072808017285145
adc_square_glcm_SumAverage,0.5266495212038304,<,19.676588692984467,0.5293023255813953,0.5294117647058824,mann-whitney U-test,0.1072808017285145
t2_square_glcm_Imc1,0.5266473324213407,<,-0.4622714361512044,0.5302325581395348,0.5294117647058824,mann-whitney U-test,0.1073096583449179
adc_wavelet-HL_firstorder_Uniformity,0.5266320109439124,<,0.1918175215862968,0.5023255813953489,0.5011764705882353,mann-whitney U-test,0.1075118268465249
adc_wavelet-HH_firstorder_RobustMeanAbsoluteDeviation,0.5266101231190151,>,21.24936547568838,0.5129411764705882,0.5125581395348837,mann-whitney U-test,0.10780116211181126
t2_wavelet2-LH_glrlm_RunPercentage,0.5265488372093023,<,0.604472443368639,0.5125581395348837,0.5129411764705882,mann-whitney U-test,0.1086145813864173
t2_wavelet2-HH_firstorder_RobustMeanAbsoluteDeviation,0.526450341997264,<,1.5274346265905498,0.49953488372093025,0.5035294117647059,mann-whitney U-test,0.10993202718238065
adc_squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.5264372093023256,>,0.0088707662990837,0.5294117647058824,0.5302325581395348,mann-whitney U-test,0.11010863671236946
adc_log-sigma-0-6-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.5264240766073871,<,18.034828479724275,0.5125581395348837,0.5105882352941176,mann-whitney U-test,0.11028547034085227
t2_wavelet2-LH_glrlm_LongRunEmphasis,0.5264218878248974,>,4.526895912472842,0.5058823529411764,0.5051162790697674,mann-whitney U-test,0.11031496441175537
adc_wavelet2-LH_firstorder_Skewness,0.5264109439124487,>,-0.2168092553799702,0.5152941176470588,0.5144186046511627,mann-whitney U-test,0.11046252824064856
dwi_original_glszm_LowGrayLevelZoneEmphasis,0.5263627906976744,<,0.0534832854330362,0.5144186046511627,0.5129411764705882,mann-whitney U-test,0.11111366209671032
t2_wavelet2-HH_glcm_InverseVariance,0.5263627906976744,<,0.4300501170057633,0.5144186046511627,0.5152941176470589,mann-whitney U-test,0.11111366209671032
t2_wavelet2-LH_gldm_LargeDependenceEmphasis,0.5263452804377565,>,20.810342115611483,0.5105882352941177,0.5106976744186047,mann-whitney U-test,0.11135118785353491
adc_wavelet2-HL_firstorder_MeanAbsoluteDeviation,0.5263343365253078,>,124.40266931233292,0.5152941176470588,0.5144186046511627,mann-whitney U-test,0.11149984482765354
t2_original_glcm_Idmn,0.5263299589603283,<,0.997968710914409,0.5181395348837209,0.5176470588235293,mann-whitney U-test,0.11155935144931803
t2_wavelet2-LH_glszm_ZonePercentage,0.5263233926128591,<,0.1563553646482841,0.5079069767441861,0.5082352941176471,mann-whitney U-test,0.11164865836463675
adc_wavelet-HL_firstorder_Range,0.5261132694938441,<,1655.951821270708,0.5274418604651163,0.5270588235294118,mann-whitney U-test,0.11453637539438176
t2_log-sigma-2-mm-3D_firstorder_Uniformity,0.5261001367989055,>,0.1428779960204617,0.5129411764705882,0.5088372093023256,mann-whitney U-test,0.11471879132813115
adc_square_glrlm_RunLengthNonUniformityNormalized,0.5260935704514365,>,0.6755952147489883,0.5223529411764706,0.521860465116279,mann-whitney U-test,0.11481008497670611
adc_original_firstorder_Skewness,0.5260782489740083,<,0.0570807848064759,0.5302325581395348,0.5270588235294118,mann-whitney U-test,0.1150233257756308
t2_wavelet2-HH_firstorder_90Percentile,0.5260694938440492,<,3.696408899950992,0.5051162790697674,0.5058823529411764,mann-whitney U-test,0.11514531746438059
t2_log-sigma-3-mm-3D_glcm_DifferenceAverage,0.5260476060191519,<,0.236996146240714,0.5237209302325582,0.5247058823529411,mann-whitney U-test,0.11545074190382522
dwi_wavelet-HL_glszm_ZoneEntropy,0.5260454172366621,<,5.492656801409444,0.5283720930232558,0.5317647058823529,mann-whitney U-test,0.1154813193509043
adc_wavelet2-HH_glcm_Idm,0.5260344733242134,<,0.6910087321298477,0.5162790697674419,0.5152941176470589,mann-whitney U-test,0.1156343021126562
t2_wavelet2-LL_glcm_Idmn,0.5260169630642955,<,0.9985283534632836,0.5181395348837209,0.5176470588235293,mann-whitney U-test,0.11587940588130269
dwi_square_glrlm_ShortRunLowGrayLevelEmphasis,0.5260169630642955,<,0.1623452331461093,0.5246511627906977,0.5247058823529411,mann-whitney U-test,0.11587940588130269
adc_wavelet-HL_glcm_JointEnergy,0.526003830369357,<,0.0469384548351119,0.5079069767441861,0.5082352941176471,mann-whitney U-test,0.11606350154668138
adc_exponential_gldm_DependenceNonUniformityNormalized,0.5259994528043775,<,0.316726205531738,0.5069767441860465,0.5058823529411764,mann-whitney U-test,0.11612491781910529
dwi_logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.5259819425444596,>,0.0022138578854638,0.5176470588235295,0.5153488372093022,mann-whitney U-test,0.11637083833037562
adc_wavelet2-HH_glcm_Id,0.5259731874145007,<,0.705003988624688,0.5144186046511627,0.5152941176470589,mann-whitney U-test,0.11649395192734201
t2_exponential_glcm_ClusterProminence,0.5259523939808481,<,8.862185248684037,0.532093023255814,0.5317647058823529,mann-whitney U-test,0.11678670314137722
t2_log-sigma-2-mm-3D_glszm_ZoneVariance,0.525911901504788,<,28817.74644177413,0.52,0.52,mann-whitney U-test,0.11735861418781998
adc_square_glrlm_ShortRunEmphasis,0.5258659370725034,>,0.8485458181229804,0.52,0.5227906976744185,mann-whitney U-test,0.11801041070633554
adc_wavelet2-HH_glrlm_LongRunLowGrayLevelEmphasis,0.5258615595075239,>,0.1032581548140515,0.5105882352941177,0.5097674418604652,mann-whitney U-test,0.11807263438682881
t2_wavelet-HH_glrlm_ShortRunEmphasis,0.5258484268125855,<,0.5438537605032507,0.5265116279069767,0.5270588235294118,mann-whitney U-test,0.11825945985924713
adc_wavelet2-HH_firstorder_Uniformity,0.5258134062927498,<,0.3761962052339926,0.5134883720930232,0.5129411764705882,mann-whitney U-test,0.11875879471810899
dwi_log-sigma-2-mm-3D_glszm_SizeZoneNonUniformity,0.5257740082079343,>,32.07329842931937,0.5247058823529411,0.521860465116279,mann-whitney U-test,0.11932251956651092
adc_log-sigma-3-mm-3D_glcm_Imc2,0.5257630642954856,>,0.9155793361808396,0.52,0.5190697674418605,mann-whitney U-test,0.11947948260038159
dwi_logarithm_firstorder_Mean,0.5257564979480164,>,411.064642733563,0.5176470588235295,0.5172093023255814,mann-whitney U-test,0.11957373744965985
t2_original_firstorder_90Percentile,0.5257389876880985,<,94.41548973078896,0.5274418604651163,0.5270588235294118,mann-whitney U-test,0.11982536850501968
dwi_logarithm_glcm_Contrast,0.5256864569083447,>,2.470016626019891,0.5176470588235295,0.5172093023255814,mann-whitney U-test,0.12058275061943803
adc_wavelet-HH_glcm_JointEnergy,0.5256667578659371,<,0.1514900511928546,0.5125581395348837,0.5105882352941176,mann-whitney U-test,0.12086773302073801
adc_wavelet-HL_glszm_SizeZoneNonUniformityNormalized,0.5256383036935705,>,0.3290266092770531,0.52,0.5265116279069768,mann-whitney U-test,0.12128030437862232
adc_wavelet2-LH_glcm_DifferenceAverage,0.5256317373461012,>,2.4242787149870177,0.5058823529411764,0.5069767441860464,mann-whitney U-test,0.12137566941204869
adc_log-sigma-2-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.5256076607387141,<,0.2365438043782468,0.5116279069767442,0.5105882352941176,mann-whitney U-test,0.12172584307046304
t2_wavelet2-HH_firstorder_10Percentile,0.5255857729138167,>,-3.685729820206842,0.508235294117647,0.5088372093023256,mann-whitney U-test,0.12204486778069122
adc_exponential_glszm_ZonePercentage,0.5255770177838578,>,0.0331101863578795,0.5152941176470588,0.5134883720930232,mann-whitney U-test,0.12217266018648222
t2_wavelet2-LL_glszm_ZoneEntropy,0.5214073871409028,>,7.612527533738739,0.5105882352941177,0.5106976744186047,t-test,0.12363025226723658
adc_wavelet-HL_glszm_SmallAreaEmphasis,0.525465389876881,>,0.5917437803188702,0.52,0.5209302325581395,mann-whitney U-test,0.12381120052725335
t2_original_glszm_GrayLevelVariance,0.5254238030095759,<,23.689193104653675,0.5274418604651163,0.5270588235294118,mann-whitney U-test,0.12442600367324644
t2_squareroot_glcm_ClusterProminence,0.5254172366621067,<,275882.52186169435,0.49953488372093025,0.49882352941176467,mann-whitney U-test,0.12452329516732595
dwi_square_gldm_DependenceNonUniformityNormalized,0.5254128590971272,<,0.1705942920475079,0.4930232558139535,0.491764705882353,mann-whitney U-test,0.12458818912049725
dwi_wavelet-HH_glszm_LowGrayLevelZoneEmphasis,0.5254073871409028,<,0.1960227272727272,0.5209302325581395,0.52,mann-whitney U-test,0.12466863005875557
adc_log-sigma-3-mm-3D_firstorder_RootMeanSquared,0.525406292749658,>,182.7103420488744,0.52,0.518139534883721,mann-whitney U-test,0.12468557950136464
t2_wavelet2-LL_firstorder_90Percentile,0.5253428180574555,<,373.034738225555,0.5283720930232558,0.5294117647058824,mann-whitney U-test,0.12563008327937047
t2_log-sigma-3-mm-3D_glcm_Idm,0.5252421340629275,>,0.8819108351874257,0.5223529411764706,0.521860465116279,mann-whitney U-test,0.12713968502398038
t2_wavelet-HL_firstorder_Kurtosis,0.5252399452804377,<,7.499711661467126,0.5162790697674419,0.5176470588235293,mann-whitney U-test,0.12717265853268908
adc_wavelet2-HH_firstorder_90Percentile,0.5252268125854993,>,50.78649497566084,0.5152941176470588,0.5125581395348837,mann-whitney U-test,0.1273706393445456
t2_original_glrlm_RunEntropy,0.5252114911080712,>,5.635181178393666,0.508235294117647,0.5013953488372094,mann-whitney U-test,0.12760191993333292
t2_log-sigma-3-mm-3D_gldm_SmallDependenceEmphasis,0.5251108071135431,<,0.0273529939571283,0.5246511627906977,0.5247058823529411,mann-whitney U-test,0.12912989918407292
t2_wavelet-HH_ngtdm_Strength,0.5250998632010944,>,0.0015289669164977,0.52,0.5209302325581395,mann-whitney U-test,0.1292968366769137
adc_wavelet-HL_glcm_Imc1,0.525077975376197,<,-0.0851573854818127,0.5079069767441861,0.5058823529411764,mann-whitney U-test,0.12963121446583564
adc_squareroot_ngtdm_Strength,0.5250254445964432,>,2.358041930086933,0.4823529411764706,0.48465116279069764,mann-whitney U-test,0.13043646043792032
t2_wavelet2-LL_glcm_Idn,0.5256864569083448,<,0.9748460532874236,0.5181395348837209,0.52,t-test,0.13071260646501529
adc_wavelet-HH_firstorder_Median,0.5249138166894665,<,-0.1146717082007791,0.5227906976744187,0.5223529411764706,mann-whitney U-test,0.13216048955782558
adc_wavelet2-HL_glcm_Idm,0.5248941176470588,<,0.4433234135626553,0.52,0.5176470588235293,mann-whitney U-test,0.13246655425902143
adc_exponential_firstorder_RobustMeanAbsoluteDeviation,0.5248787961696306,>,11.30236605161264,0.52,0.518139534883721,mann-whitney U-test,0.13270498389169488
t2_wavelet-LH_glrlm_LongRunEmphasis,0.5247737346101231,>,6.902608458854225,0.5129411764705882,0.5116279069767442,mann-whitney U-test,0.13434889196833807
t2_wavelet2-LH_glcm_Imc2,0.5247562243502052,<,0.6243207668468209,0.5032558139534884,0.5035294117647059,mann-whitney U-test,0.13462440100273024
adc_wavelet-HH_glrlm_LongRunLowGrayLevelEmphasis,0.5247343365253078,>,0.0447192976225196,0.5247058823529411,0.5237209302325581,mann-whitney U-test,0.1349694012409511
t2_exponential_ngtdm_Strength,0.5247179206566348,<,0.3851369882173384,0.5134883720930232,0.5129411764705882,mann-whitney U-test,0.13522854187570735
adc_squareroot_firstorder_Minimum,0.5246949384404925,>,514.5260172594474,0.5247058823529411,0.5274418604651163,mann-whitney U-test,0.13559212297281742
t2_log-sigma-3-mm-3D_glcm_Id,0.5246883720930232,>,0.8821416408573672,0.52,0.5209302325581395,mann-whitney U-test,0.13569612533360018
t2_wavelet-HL_glszm_ZoneEntropy,0.5246555403556772,<,5.932647329651531,0.5265116279069767,0.5270588235294118,mann-whitney U-test,0.13621706150945442
adc_wavelet2-HL_firstorder_Entropy,0.5246445964432285,>,3.431983847305788,0.5152941176470588,0.5134883720930232,mann-whitney U-test,0.1363910495463026
adc_original_glrlm_ShortRunHighGrayLevelEmphasis,0.5246314637482901,<,480.023748986712,0.5302325581395348,0.5294117647058824,mann-whitney U-test,0.13660006154853294
t2_square_glcm_DifferenceEntropy,0.5246248974008209,>,0.836626994703549,0.5247058823529411,0.5246511627906977,mann-whitney U-test,0.13670466019739355
adc_wavelet-HL_firstorder_Median,0.5246073871409029,>,-1.0272656174043224,0.5105882352941177,0.5097674418604652,mann-whitney U-test,0.13698389207556466
adc_log-sigma-3-mm-3D_firstorder_Variance,0.5245920656634746,>,31813.43521328896,0.52,0.5227906976744185,mann-whitney U-test,0.13722858071967653
adc_log-sigma-3-mm-3D_gldm_GrayLevelVariance,0.5245723666210671,>,8.58177719933605,0.5247058823529411,0.5255813953488372,mann-whitney U-test,0.137543675575144
dwi_square_firstorder_Uniformity,0.5245712722298221,<,0.5140400849513912,0.4948837209302326,0.491764705882353,mann-whitney U-test,0.13756073210512582
adc_log-sigma-3-mm-3D_glcm_Contrast,0.5245110807113543,>,2.457778315569845,0.5152941176470588,0.5162790697674419,mann-whitney U-test,0.13852753876940158
dwi_original_glcm_JointAverage,0.5245001367989056,>,5.773185005981396,0.5035294117647059,0.5041860465116279,mann-whitney U-test,0.1387037977542597
dwi_original_glcm_SumAverage,0.5245001367989056,>,11.546370011962791,0.5035294117647059,0.5041860465116279,mann-whitney U-test,0.1387037977542597
adc_log-sigma-0-6-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.5243928864569084,<,31.065450643776824,0.5162790697674419,0.5176470588235293,mann-whitney U-test,0.14044028880765327
t2_square_glcm_DifferenceAverage,0.5243863201094391,>,0.2272635798892555,0.5223529411764706,0.5172093023255814,mann-whitney U-test,0.14054714570130344
adc_log-sigma-2-mm-3D_firstorder_RootMeanSquared,0.5243688098495212,>,152.3547581103274,0.508235294117647,0.5088372093023256,mann-whitney U-test,0.14083240215424608
adc_exponential_firstorder_InterquartileRange,0.5242768809849522,>,25.17448976239607,0.5176470588235295,0.5153488372093022,mann-whitney U-test,0.14233730662877556
adc_log-sigma-2-mm-3D_glcm_DifferenceEntropy,0.5242681258549932,>,2.0891440069130818,0.5105882352941177,0.5116279069767442,mann-whitney U-test,0.14248127239818956
dwi_square_firstorder_InterquartileRange,0.5242287277701778,>,30.94078523456816,0.5011764705882353,0.5023255813953489,mann-whitney U-test,0.14313050211926973
adc_square_ngtdm_Complexity,0.5242177838577291,<,466.5904480323079,0.5227906976744187,0.5223529411764706,mann-whitney U-test,0.14331124593234895
adc_log-sigma-0-6-mm-3D_glcm_JointAverage,0.5242112175102599,<,5.4621309743690745,0.5172093023255814,0.5176470588235293,mann-whitney U-test,0.14341977623780766
adc_log-sigma-0-6-mm-3D_glcm_SumAverage,0.5242112175102599,<,10.924261948738152,0.5172093023255814,0.5176470588235293,mann-whitney U-test,0.14341977623780766
t2_wavelet-LH_glrlm_RunEntropy,0.5241805745554036,<,3.886667688113072,0.5023255813953489,0.5035294117647059,mann-whitney U-test,0.14392708480163474
adc_log-sigma-2-mm-3D_gldm_GrayLevelVariance,0.5240777017783858,>,6.118635700542715,0.5152941176470588,0.5125581395348837,mann-whitney U-test,0.1456402583551285
dwi_logarithm_glrlm_GrayLevelVariance,0.5240229822161422,>,6.921032549201939,0.5129411764705882,0.5144186046511627,mann-whitney U-test,0.1465578593341119
adc_wavelet2-HH_gldm_DependenceEntropy,0.5239967168262654,>,4.205622774481689,0.5152941176470588,0.5162790697674419,mann-whitney U-test,0.14699987573595974
adc_wavelet2-HL_glcm_Id,0.5239770177838577,<,0.5029152519416717,0.5125581395348837,0.5152941176470589,mann-whitney U-test,0.14733205650088232
dwi_wavelet-LH_glszm_ZoneEntropy,0.5239682626538987,>,5.456290164202889,0.5129411764705882,0.5134883720930232,mann-whitney U-test,0.14747987646646765
adc_log-sigma-0-6-mm-3D_glcm_Autocorrelation,0.5239113543091656,<,29.94050372687704,0.521860465116279,0.52,mann-whitney U-test,0.14844347089411142
t2_wavelet-HH_gldm_SmallDependenceEmphasis,0.5239004103967169,<,0.0503891562005217,0.5106976744186047,0.5105882352941176,mann-whitney U-test,0.14862932754161753
t2_exponential_glrlm_HighGrayLevelRunEmphasis,0.5238511627906977,<,2.9647544175260085,0.5302325581395348,0.5317647058823529,mann-whitney U-test,0.14946782233938508
adc_log-sigma-2-mm-3D_firstorder_Variance,0.523823803009576,>,22705.80383288523,0.5152941176470588,0.5144186046511627,mann-whitney U-test,0.14993530294474133
adc_log-sigma-0-6-mm-3D_firstorder_MeanAbsoluteDeviation,0.5238084815321478,>,31.42407323783917,0.5058823529411764,0.5032558139534884,mann-whitney U-test,0.1501975452114242
